ROI_type,dice_coef,task,,,
mean,0.421758865,train,,,
mean,0.574147353,train,,,
mean,0.688987956,train,,,
mean,0.348805386,train,,,
mean,0.300864039,train,,,
mean,0.702434008,train,,,
mean,0.700635114,train,,,
mean,0.390545004,train,,,
mean,0.226970162,train,,,
mean,0.654091969,train,,,
mean,0.500627378,train,,,
mean,0.27573191,train,,,
mean,0.427170786,train,,,
mean,0.490937268,train,,,
mean,0.440693961,train,,,
mean,0.666110249,train,,,
mean,0.398037895,train,,,
mean,0.738771254,train,,,
mean,0.669859818,train,,,
mean,0.628126053,train,,,
mean,0.197369004,train,,,
mean,0.315850374,train,,,
mean,0.679711625,train,,,
mean,0.664348368,train,,,
mean,0.534608195,train,,,
mean,0.27145359,train,,,
mean,0.264523282,train,,,
mean,0.729082254,train,,,
mean,0.356183034,train,,,
mean,0.273876808,train,,,
mean,0.643602526,train,,,
mean,0.530045083,train,,,
mean,0.626299597,train,,,
mean,0.447659457,train,,,
mean,0.266600224,train,,,
mean,0.575949219,train,,,
mean,0.459399982,train,,,
mean,0.529064508,train,,,
mean,0.307940826,train,,,
mean,0.346527958,train,,,
mean,0.513739535,train,,,
mean,0.384321996,train,,,
mean,0.621308245,train,,,
mean,0.668731627,train,,,
mean,0.761883787,train,,,
mean,0.570432336,train,,,
mean,0.363341793,train,,,
mean,0.529436487,train,,,
mean,0.150221019,train,,,
mean,0.430175029,train,,,
mean,0.702981873,train,,,
mean,0.657170753,train,,,
mean,0.337000692,train,,,
mean,0.468508038,train,,,
mean,0.41783957,train,,,
mean,0.370711427,train,,,
mean,0.582069296,train,,,
mean,0.328667972,train,,,
mean,0.16457584,train,,,
mean,0.547366076,train,,,
mean,0.442907508,train,,,
mean,0.389091411,train,,,
mean,0.461230188,train,,,
mean,0.511425264,train,,,
mean,0.653652299,train,,,
Vessel,0.563028888,validation,,,
Vessel,0.429692289,validation,,,
Vessel,0.535200565,validation,,,
Vessel,0.622634287,validation,,,
Vessel,0.365192146,validation,,,
Vessel,0.712231775,validation,,,
Vessel,0.073943447,validation,,,
Vessel,0.397524365,validation,,,
Vessel,0.37972197,validation,,,
Vessel,0.355222191,validation,,,
Vessel,0.460160242,validation,,,
Vessel,0.545057651,validation,,,
Vessel,0.576617341,validation,,,
Vessel,0.074318801,validation,,,
Vessel,0.665804655,validation,,,
Vessel,0.366558768,validation,,,
Vessel,0.547530744,validation,,,
Vessel,0.518707755,validation,,,
Vessel,0.415822002,validation,,,
Vessel,0.669158127,validation,,,
Vessel,0.657264799,validation,,,
Vessel,0.651202644,validation,,,
Vessel,0.338821851,validation,,,
Vessel,0.550047604,validation,,,
Vessel,0.573781078,validation,,,
Vessel,0.332806146,validation,,,
Vessel,0.572728733,validation,,,
Vessel,0.418700584,validation,,,
Vessel,0.679241595,validation,,,
Vessel,0.616739106,validation,,,
Vessel,0.363485615,validation,,,
Vessel,0.728116301,validation,,,
Vessel,0.620202345,validation,,,
Vessel,0.54494382,validation,,,
Vessel,0.290123457,validation,,,
Vessel,0.628014842,validation,,,
Vessel,0.55304918,validation,,,
Vessel,0.54493024,validation,,,
Vessel,0.464028288,validation,,,
Vessel,0.499553771,validation,,,
Tumor,0.783102919,validation,,,
Tumor,0.459427208,validation,,,
Tumor,0.363547758,validation,,,
Tumor,0,validation,,,
Tumor,0.768916607,validation,,,
Tumor,0.424232528,validation,,,
Tumor,0.210175146,validation,,,
Tumor,0.694854615,validation,,,
Tumor,0,validation,,,
Tumor,0.044635193,validation,,,
Tumor,0.453131233,validation,,,
Tumor,0.046124279,validation,,,
Tumor,0,validation,,,
Tumor,0.005185163,validation,,,
Tumor,0.633450953,validation,,,
Tumor,0.323298429,validation,,,
Tumor,0.718964995,validation,,,
Tumor,0.792810784,validation,,,
Tumor,0,validation,,,
Tumor,0.561540336,validation,,,
Tumor,0.73944687,validation,,,
Tumor,0.393066816,validation,,,
Tumor,0,validation,,,
Tumor,0.59509721,validation,,,
Tumor,0,validation,,,
Tumor,0,validation,,,
Tumor,0.480433263,validation,,,
Tumor,0.639845372,validation,,,
Tumor,0.786065273,validation,,,
Tumor,0.819368714,validation,,,
Tumor,0.783104126,validation,,,
Tumor,0.789506635,validation,,,
Tumor,0.344452578,validation,,,
Tumor,0,validation,,,
Tumor,0.043858085,validation,,,
Tumor,0.429698376,validation,,,
Tumor,0.309031556,validation,,,
Tumor,0.58375,validation,,,
Tumor,0.506827508,validation,,,
Tumor,0.492702344,validation,,,
Vessel+Tumor,0.69312233,validation,,,
Vessel+Tumor,0.436697592,validation,,,
Vessel+Tumor,0.466438913,validation,,,
Vessel+Tumor,0.610620207,validation,,,
Vessel+Tumor,0.661787662,validation,,,
Vessel+Tumor,0.62860005,validation,,,
Vessel+Tumor,0.075574177,validation,,,
Vessel+Tumor,0.552837241,validation,,,
Vessel+Tumor,0.324985515,validation,,,
Vessel+Tumor,0.331568281,validation,,,
Vessel+Tumor,0.459309293,validation,,,
Vessel+Tumor,0.50774695,validation,,,
Vessel+Tumor,0.53229772,validation,,,
Vessel+Tumor,0.056526955,validation,,,
Vessel+Tumor,0.65737506,validation,,,
Vessel+Tumor,0.354278963,validation,,,
Vessel+Tumor,0.640735729,validation,,,
Vessel+Tumor,0.635842731,validation,,,
Vessel+Tumor,0.289388791,validation,,,
Vessel+Tumor,0.654063751,validation,,,
Vessel+Tumor,0.663702183,validation,,,
Vessel+Tumor,0.604840329,validation,,,
Vessel+Tumor,0.327661531,validation,,,
Vessel+Tumor,0.577580396,validation,,,
Vessel+Tumor,0.566314336,validation,,,
Vessel+Tumor,0.287779623,validation,,,
Vessel+Tumor,0.555581372,validation,,,
Vessel+Tumor,0.554811421,validation,,,
Vessel+Tumor,0.721956656,validation,,,
Vessel+Tumor,0.779587948,validation,,,
Vessel+Tumor,0.598148622,validation,,,
Vessel+Tumor,0.777671639,validation,,,
Vessel+Tumor,0.546662412,validation,,,
Vessel+Tumor,0.537876755,validation,,,
Vessel+Tumor,0.214414908,validation,,,
Vessel+Tumor,0.567013988,validation,,,
Vessel+Tumor,0.482590048,validation,,,
Vessel+Tumor,0.554721631,validation,,,
Vessel+Tumor,0.50193304,validation,,,
Vessel+Tumor,0.498885532,validation,,,
mean,0.673065903,validation,,,
mean,0.444559748,validation,,,
mean,0.449374161,validation,,,
mean,0.311317144,validation,,,
mean,0.567054376,validation,,,
mean,0.568232151,validation,,,
mean,0.142059296,validation,,,
mean,0.54618949,validation,,,
mean,0.189860985,validation,,,
mean,0.199928692,validation,,,
mean,0.456645737,validation,,,
mean,0.295590965,validation,,,
mean,0.288308671,validation,,,
mean,0.039751982,validation,,,
mean,0.649627804,validation,,,
mean,0.344928599,validation,,,
mean,0.633247869,validation,,,
mean,0.655759269,validation,,,
mean,0.207911001,validation,,,
mean,0.615349232,validation,,,
mean,0.698355835,validation,,,
mean,0.52213473,validation,,,
mean,0.169410926,validation,,,
mean,0.572572407,validation,,,
mean,0.286890539,validation,,,
mean,0.166403073,validation,,,
mean,0.526580998,validation,,,
mean,0.529272978,validation,,,
mean,0.732653434,validation,,,
mean,0.71805391,validation,,,
mean,0.57329487,validation,,,
mean,0.758811468,validation,,,
mean,0.482327461,validation,,,
mean,0.27247191,validation,,,
mean,0.166990771,validation,,,
mean,0.528856609,validation,,,
mean,0.431040368,validation,,,
mean,0.56434012,validation,,,
mean,0.485427898,validation,,,
mean,0.496128057,validation,,Vessel avarage,Tumor Average
Vessel,0.493132068,test,,0.493720155,0.528593618
Vessel,0.493132068,test,,,
Vessel,0.493132068,test,,,
Vessel,0.493132068,test,,,
Vessel,0.493132068,test,,,
Vessel,0.493132068,test,,,
Vessel,0.493132068,test,,,
Vessel,0.493132068,test,,,
Vessel,0.493132068,test,,,
Vessel,0.493132068,test,,,
Vessel,0.493132068,test,,,
Vessel,0.493132068,test,,,
Vessel,0.493132068,test,,,
Vessel,0.493132068,test,,,
Vessel,0.493132068,test,,,
Vessel,0.493132068,test,,,
Vessel,0.493132068,test,,,
Vessel,0.493132068,test,,,
Vessel,0.493132068,test,,,
Vessel,0.493132068,test,,,
Vessel,0.493132068,test,,,
Vessel,0.493132068,test,,,
Vessel,0.493132068,test,,,
Vessel,0.493132068,test,,,
Vessel,0.493132068,test,,,
Vessel,0.493132068,test,,,
Vessel,0.493132068,test,,,
Vessel,0.493132068,test,,,
Vessel,0.493132068,test,,,
Vessel,0.493132068,test,,,
Vessel,0.493132068,test,,,
Vessel,0.493132068,test,,,
Vessel,0.493132068,test,,,
Vessel,0.493132068,test,,,
Vessel,0.493132068,test,,,
Vessel,0.493132068,test,,,
Vessel,0.493132068,test,,,
Vessel,0.493132068,test,,,
Vessel,0.493132068,test,,,
Vessel,0.516655538,test,,,
Tumor,0.232790989,test,,,
Tumor,0.505463183,test,,,
Tumor,0.574699485,test,,,
Tumor,0.507279568,test,,,
Tumor,0.566808616,test,,,
Tumor,0.898189513,test,,,
Tumor,0.586953363,test,,,
Tumor,0.64013507,test,,,
Tumor,0.690563844,test,,,
Tumor,0.511225972,test,,,
Tumor,0.732286755,test,,,
Tumor,0.397451456,test,,,
Tumor,0.535764608,test,,,
Tumor,0.384272608,test,,,
Tumor,0.834590906,test,,,
Tumor,0.696606786,test,,,
Tumor,0.16827853,test,,,
Tumor,0.859405941,test,,,
Tumor,0.706105717,test,,,
Tumor,0.861140016,test,,,
Tumor,0,test,,,
Tumor,0.634763778,test,,,
Tumor,0.553321146,test,,,
Tumor,0.587724492,test,,,
Tumor,0.383126935,test,,,
Tumor,0.781823699,test,,,
Tumor,0.695571033,test,,,
Tumor,0.907829414,test,,,
Tumor,0.357677524,test,,,
Tumor,0.008484848,test,,,
Tumor,0.442802724,test,,,
Tumor,0.751012911,test,,,
Tumor,0,test,,,
Tumor,0.564642009,test,,,
Tumor,0.012995347,test,,,
Tumor,0.737309517,test,,,
Tumor,0.655515385,test,,,
Tumor,0.704966128,test,,,
Tumor,0,test,,,
Tumor,0.474164899,test,,,
Vessel+Tumor,0.437547717,test,,,
Vessel+Tumor,0.473394495,test,,,
Vessel+Tumor,0.485888945,test,,,
Vessel+Tumor,0.605689755,test,,,
Vessel+Tumor,0.538615493,test,,,
Vessel+Tumor,0.63638532,test,,,
Vessel+Tumor,0.536647602,test,,,
Vessel+Tumor,0.553741303,test,,,
Vessel+Tumor,0.605439055,test,,,
Vessel+Tumor,0.503870045,test,,,
Vessel+Tumor,0.59883364,test,,,
Vessel+Tumor,0.436632065,test,,,
Vessel+Tumor,0.521953826,test,,,
Vessel+Tumor,0.413289631,test,,,
Vessel+Tumor,0.641351082,test,,,
Vessel+Tumor,0.680855408,test,,,
Vessel+Tumor,0.540526654,test,,,
Vessel+Tumor,0.725470647,test,,,
Vessel+Tumor,0.638236591,test,,,
Vessel+Tumor,0.620179104,test,,,
Vessel+Tumor,0.38247049,test,,,
Vessel+Tumor,0.653802811,test,,,
Vessel+Tumor,0.594570173,test,,,
Vessel+Tumor,0.619242847,test,,,
Vessel+Tumor,0.589142717,test,,,
Vessel+Tumor,0.678601083,test,,,
Vessel+Tumor,0.673152429,test,,,
Vessel+Tumor,0.869176882,test,,,
Vessel+Tumor,0.487306417,test,,,
Vessel+Tumor,0.33343314,test,,,
Vessel+Tumor,0.425095945,test,,,
Vessel+Tumor,0.517727538,test,,,
Vessel+Tumor,0.498008639,test,,,
Vessel+Tumor,0.655126498,test,,,
Vessel+Tumor,0.43155096,test,,,
Vessel+Tumor,0.68092018,test,,,
Vessel+Tumor,0.631408119,test,,,
Vessel+Tumor,0.676022176,test,,,
Vessel+Tumor,0.544881367,test,,,
Vessel+Tumor,0.483610946,test,,,
mean,0.362961528,test,,,
mean,0.486074884,test,,,
mean,0.52595624,test,,,
mean,0.5877982,test,,,
mean,0.539860731,test,,,
mean,0.713861323,test,,,
mean,0.549487283,test,,,
mean,0.586392684,test,,,
mean,0.628917446,test,,,
mean,0.473706419,test,,,
mean,0.536586939,test,,,
mean,0.42055499,test,,,
mean,0.51326343,test,,,
mean,0.397717625,test,,,
mean,0.630135245,test,,,
mean,0.687492659,test,,,
mean,0.372484264,test,,,
mean,0.732121876,test,,,
mean,0.595817836,test,,,
mean,0.610239185,test,,,
mean,0.210485934,test,,,
mean,0.661823836,test,,,
mean,0.575734867,test,,,
mean,0.607954402,test,,,
mean,0.501112733,test,,,
mean,0.690019784,test,,,
mean,0.631681212,test,,,
mean,0.662472503,test,,,
mean,0.441136724,test,,,
mean,0.21097427,test,,,
mean,0.421812787,test,,,
mean,0.510635395,test,,,
mean,0.258186471,test,,,
mean,0.615597206,test,,,
mean,0.343618886,test,,,
mean,0.694830779,test,,,
mean,0.599984423,test,,,
mean,0.673414761,test,,,
mean,0.291980321,test,,,
mean,0.495410219,test,,,
